# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the average chemical potential, mu =       -2.7424235 eV
#   Energy (eV)     DOS(spin up)    DOS(spin down)
    -5.87300000      0.00000000      0.00000000
    -5.87100000      0.00000000      0.00000000
    -5.86900000      0.00000000      0.00000000
    -5.86700000      0.00000000      0.00000000
    -5.86500000      0.00000000      0.00000000
    -5.86300000      0.00000000      0.00000000
    -5.86100000      0.00000000      0.00000000
    -5.85900000      0.00000000      0.00000000
    -5.85700000      0.00000000      0.00000000
    -5.85500000      0.00000000      0.00000000
    -5.85300000      0.00000000      0.00000000
    -5.85100000      0.00000000      0.00000000
    -5.84900000      0.00000000      0.00000000
    -5.84700000      0.00000000      0.00000000
    -5.84500000      0.00000000      0.00000000
    -5.84300000      0.00000000      0.00000000
    -5.84100000      0.00000000      0.00000000
    -5.83900000      0.00000000      0.00000000
    -5.83700000      0.00000000      0.00000000
    -5.83500000      0.00000000      0.00000000
    -5.83300000      0.00000000      0.00000000
    -5.83100000      0.00000000      0.00000000
    -5.82900000      0.00000000      0.00000000
    -5.82700000      0.00000000      0.00000000
    -5.82500000      0.00000000      0.00000000
    -5.82300000      0.00000000      0.00000000
    -5.82100000      0.00000000      0.00000000
    -5.81900000      0.00000000      0.00000000
    -5.81700000      0.00000000      0.00000000
    -5.81500000      0.00000000      0.00000000
    -5.81300000      0.00000000      0.00000000
    -5.81100000      0.00000000      0.00000000
    -5.80900000      0.00000000      0.00000000
    -5.80700000      0.00000000      0.00000000
    -5.80500000      0.00000000      0.00000000
    -5.80300000      0.00000000      0.00000000
    -5.80100000      0.00000000      0.00000000
    -5.79900000      0.00000000      0.00000000
    -5.79700000      0.00000000      0.00000000
    -5.79500000      0.00000000      0.00000000
    -5.79300000      0.00000000      0.00000000
    -5.79100000      0.00000000      0.00000000
    -5.78900000      0.00000000      0.00000000
    -5.78700000      0.00000000      0.00000000
    -5.78500000      0.00000000      0.00000000
    -5.78300000      0.00000000      0.00000000
    -5.78100000      0.00000000      0.00000000
    -5.77900000      0.00000000      0.00000000
    -5.77700000      0.00000000      0.00000000
    -5.77500000      0.00000000      0.00000000
    -5.77300000      0.00000000      0.00000000
    -5.77100000      0.00000000      0.00000000
    -5.76900000      0.00000000      0.00000000
    -5.76700000      0.00000000      0.00000000
    -5.76500000      0.00000000      0.00000000
    -5.76300000      0.00000000      0.00000000
    -5.76100000      0.00000000      0.00000000
    -5.75900000      0.00000000      0.00000000
    -5.75700000      0.00000000      0.00000000
    -5.75500000      0.00000000      0.00000000
    -5.75300000      0.00000000      0.00000000
    -5.75100000      0.00000000      0.00000000
    -5.74900000      0.00000000      0.00000000
    -5.74700000      0.00000000      0.00000000
    -5.74500000      0.00000000      0.00000000
    -5.74300000      0.00000000      0.00000000
    -5.74100000      0.00000000      0.00000000
    -5.73900000      0.00000000      0.00000000
    -5.73700000      0.00000000      0.00000000
    -5.73500000      0.00000000      0.00000000
    -5.73300000      0.00000000      0.00000000
    -5.73100000      0.00000000      0.00000000
    -5.72900000      0.00000000      0.00000000
    -5.72700000      0.00000000      0.00000000
    -5.72500000      0.00000000      0.00000000
    -5.72300000      0.00000000      0.00000000
    -5.72100000      0.00000000      0.00000000
    -5.71900000      0.00000000      0.00000000
    -5.71700000      0.00000000      0.00000000
    -5.71500000      0.00000000      0.00000000
    -5.71300000      0.00000000      0.00000000
    -5.71100000      0.00000000      0.00000000
    -5.70900000      0.00000000      0.00000000
    -5.70700000      0.00000000      0.00000000
    -5.70500000      0.00000000      0.00000000
    -5.70300000      0.00000000      0.00000000
    -5.70100000      0.00000000      0.00000000
    -5.69900000      0.00000000      0.00000000
    -5.69700000      0.00000000      0.00000000
    -5.69500000      0.00000000      0.00000000
    -5.69300000      0.00000000      0.00000000
    -5.69100000      0.00000000      0.00000000
    -5.68900000      0.00000000      0.00000000
    -5.68700000      0.00000000      0.00000000
    -5.68500000      0.00000000      0.00000000
    -5.68300000      0.00000000      0.00000000
    -5.68100000      0.00000000      0.00000000
    -5.67900000      0.00000000      0.00000000
    -5.67700000      0.00000000      0.00000000
    -5.67500000      0.00000000      0.00000000
    -5.67300000      0.00000000      0.00000000
    -5.67100000      0.00000000      0.00000000
    -5.66900000      0.00000000      0.00000000
    -5.66700000      0.00000000      0.00000000
    -5.66500000      0.00000000      0.00000000
    -5.66300000      0.00000000      0.00000000
    -5.66100000      0.00000000      0.00000000
    -5.65900000      0.00000000      0.00000000
    -5.65700000      0.00000000      0.00000000
    -5.65500000      0.00000000      0.00000000
    -5.65300000      0.00000000      0.00000000
    -5.65100000      0.00000000      0.00000000
    -5.64900000      0.00000000      0.00000000
    -5.64700000      0.00000000      0.00000000
    -5.64500000      0.00000000      0.00000000
    -5.64300000      0.00000000      0.00000000
    -5.64100000      0.00000000      0.00000000
    -5.63900000      0.00000000      0.00000000
    -5.63700000      0.00000000      0.00000000
    -5.63500000      0.00000000      0.00000000
    -5.63300000      0.00000000      0.00000000
    -5.63100000      0.00000000      0.00000000
    -5.62900000      0.00000000      0.00000000
    -5.62700000      0.00000000      0.00000000
    -5.62500000      0.00000000      0.00000000
    -5.62300000      0.00000000      0.00000000
    -5.62100000      0.00000000      0.00000000
    -5.61900000      0.00000000      0.00000000
    -5.61700000      0.00000000      0.00000000
    -5.61500000      0.00000000      0.00000000
    -5.61300000      0.00000000      0.00000000
    -5.61100000      0.00000000      0.00000000
    -5.60900000      0.00000000      0.00000000
    -5.60700000      0.00000000      0.00000000
    -5.60500000      0.00000000      0.00000000
    -5.60300000      0.00000000      0.00000000
    -5.60100000      0.00000000      0.00000000
    -5.59900000      0.00000000      0.00000000
    -5.59700000      0.00000000      0.00000000
    -5.59500000      0.00000000      0.00000000
    -5.59300000      0.00000000      0.00000000
    -5.59100000      0.00000000      0.00000000
    -5.58900000      0.00000000      0.00000000
    -5.58700000      0.00000000      0.00000000
    -5.58500000      0.00000000      0.00000000
    -5.58300000      0.00000000      0.00000000
    -5.58100000      0.00000000      0.00000000
    -5.57900000      0.00000000      0.00000000
    -5.57700000      0.00000000      0.00000000
    -5.57500000      0.00000000      0.00000000
    -5.57300000      0.00000000      0.00000000
    -5.57100000      0.00000000      0.00000000
    -5.56900000      0.00000000      0.00000000
    -5.56700000      0.00000000      0.00000000
    -5.56500000      0.00000000      0.00000000
    -5.56300000      0.00000000      0.00000000
    -5.56100000      0.00000000      0.00000000
    -5.55900000      0.00000000      0.00000000
    -5.55700000      0.00000000      0.00000000
    -5.55500000      0.00000000      0.00000000
    -5.55300000      0.00000000      0.00000000
    -5.55100000      0.00000000      0.00000000
    -5.54900000      0.00000000      0.00000000
    -5.54700000      0.00000000      0.00000000
    -5.54500000      0.00000000      0.00000000
    -5.54300000      0.00000000      0.00000000
    -5.54100000      0.00000000      0.00000000
    -5.53900000      0.00000000      0.00000000
    -5.53700000      0.00000000      0.00000000
    -5.53500000      0.00000000      0.00000000
    -5.53300000      0.00000000      0.00000000
    -5.53100000      0.00000000      0.00000000
    -5.52900000      0.00000000      0.00000000
    -5.52700000      0.00000000      0.00000000
    -5.52500000      0.00000000      0.00000000
    -5.52300000      0.00000000      0.00000000
    -5.52100000      0.00000000      0.00000000
    -5.51900000      0.00000000      0.00000000
    -5.51700000      0.00000000      0.00000000
    -5.51500000      0.00000000      0.00000000
    -5.51300000      0.00000000      0.00000000
    -5.51100000      0.00000000      0.00000000
    -5.50900000      0.00000000      0.00000000
    -5.50700000      0.00000000      0.00000000
    -5.50500000      0.00000000      0.00000000
    -5.50300000      0.00000000      0.00000000
    -5.50100000      0.00000000      0.00000000
    -5.49900000      0.00000000      0.00000000
    -5.49700000      0.00000000      0.00000000
    -5.49500000      0.00000000      0.00000000
    -5.49300000      0.00000000      0.00000000
    -5.49100000      0.00000000      0.00000000
    -5.48900000      0.00000000      0.00000000
    -5.48700000      0.00000000      0.00000000
    -5.48500000      0.00000000      0.00000000
    -5.48300000      0.00000000      0.00000000
    -5.48100000      0.00000000      0.00000000
    -5.47900000      0.00000000      0.00000000
    -5.47700000      0.00000000      0.00000000
    -5.47500000      0.00000000      0.00000000
    -5.47300000      0.00000000      0.00000000
    -5.47100000      0.00000000      0.00000000
    -5.46900000      0.00000000      0.00000000
    -5.46700000      0.00000000      0.00000000
    -5.46500000      0.00000000      0.00000000
    -5.46300000      0.00000000      0.00000000
    -5.46100000      0.00000000      0.00000000
    -5.45900000      0.00000000      0.00000000
    -5.45700000      0.00000000      0.00000000
    -5.45500000      0.00000000      0.00000000
    -5.45300000      0.00000000      0.00000000
    -5.45100000      0.00000000      0.00000000
    -5.44900000      0.00000000      0.00000000
    -5.44700000      0.00000000      0.00000000
    -5.44500000      0.00000000      0.00000000
    -5.44300000      0.00000000      0.00000000
    -5.44100000      0.00000000      0.00000000
    -5.43900000      0.00000000      0.00000000
    -5.43700000      0.00000000      0.00000000
    -5.43500000      0.00000000      0.00000000
    -5.43300000      0.00000000      0.00000000
    -5.43100000      0.00000000      0.00000000
    -5.42900000      0.00000000      0.00000000
    -5.42700000      0.00000000      0.00000000
    -5.42500000      0.00000000      0.00000000
    -5.42300000      0.00000000      0.00000000
    -5.42100000      0.00000000      0.00000000
    -5.41900000      0.00000000      0.00000000
    -5.41700000      0.00000000      0.00000000
    -5.41500000      0.00000000      0.00000000
    -5.41300000      0.00000000      0.00000000
    -5.41100000      0.00000000      0.00000000
    -5.40900000      0.00000000      0.00000000
    -5.40700000      0.00000000      0.00000000
    -5.40500000      0.00000000      0.00000000
    -5.40300000      0.00000000      0.00000000
    -5.40100000      0.00000000      0.00000000
    -5.39900000      0.00000000      0.00000000
    -5.39700000      0.00000000      0.00000000
    -5.39500000      0.00000000      0.00000000
    -5.39300000      0.00000000      0.00000000
    -5.39100000      0.00000000      0.00000000
    -5.38900000      0.00000000      0.00000000
    -5.38700000      0.00000000      0.00000000
    -5.38500000      0.00000000      0.00000000
    -5.38300000      0.00000000      0.00000000
    -5.38100000      0.00000000      0.00000000
