# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the average chemical potential, mu =       -2.7424235 eV
#   Energy (eV)     DOS(spin up)    DOS(spin down)
     2.74700000      5.87200000      5.87200000
     2.74900000      5.98100000      5.98100000
     2.75100000      6.09100000      6.09000000
     2.75300000      6.52100000      6.51900000
     2.75500000      7.39800000      7.39600000
     2.75700000      8.27500000      8.27400000
     2.75900000      9.15200000      9.15100000
     2.76100000     10.03000000     10.03000000
     2.76300000     10.91000000     10.91000000
     2.76500000     11.78000000     11.78000000
     2.76700000     12.66000000     12.66000000
     2.76900000     13.54000000     13.54000000
     2.77100000     14.41000000     14.41000000
     2.77300000     15.29000000     15.29000000
     2.77500000     16.17000000     16.17000000
     2.77700000     17.05000000     17.05000000
     2.77900000     17.96000000     17.96000000
     2.78100000     18.97000000     18.97000000
     2.78300000     19.44000000     19.44000000
     2.78500000     28.28000000     28.28000000
     2.78700000     18.48000000     18.48000000
     2.78900000     18.89000000     18.89000000
     2.79100000     19.30000000     19.30000000
     2.79300000     17.29000000     17.29000000
     2.79500000     16.85000000     16.85000000
     2.79700000     16.42000000     16.42000000
     2.79900000     15.98000000     15.98000000
     2.80100000     15.55000000     15.55000000
     2.80300000     15.11000000     15.12000000
     2.80500000     14.68000000     14.68000000
     2.80700000     14.25000000     14.25000000
     2.80900000      9.00500000      9.00600000
     2.81100000      8.55900000      8.56000000
     2.81300000      8.11300000      8.11300000
     2.81500000      7.66600000      7.66700000
     2.81700000      0.00000000      0.00000000
     2.81900000      0.00000000      0.00000000
     2.82100000      0.00000000      0.00000000
     2.82300000     12.71000000     12.71000000
     2.82500000      2.76100000      2.76100000
     2.82700000      3.01500000      3.01500000
     2.82900000      3.27000000      3.26900000
     2.83100000      3.52400000      3.52400000
     2.83300000      3.77800000      3.77800000
     2.83500000      4.03300000      4.03200000
     2.83700000      4.28700000      4.28700000
     2.83900000      5.55300000      5.55100000
     2.84100000      7.45200000      7.44900000
     2.84300000      9.35000000      9.34700000
     2.84500000     11.25000000     11.25000000
     2.84700000     13.15000000     13.14000000
     2.84900000     15.05000000     15.04000000
     2.85100000     16.94000000     16.94000000
     2.85300000     18.84000000     18.84000000
     2.85500000     20.74000000     20.74000000
     2.85700000     22.64000000     22.64000000
     2.85900000     24.54000000     24.53000000
     2.86100000     26.44000000     26.43000000
     2.86300000     28.33000000     28.33000000
     2.86500000     27.25000000     27.25000000
     2.86700000     19.79000000     19.79000000
     2.86900000     19.53000000     19.53000000
     2.87100000     19.27000000     19.27000000
     2.87300000     18.91000000     18.92000000
     2.87500000     17.65000000     17.65000000
     2.87700000     16.56000000     16.56000000
     2.87900000     15.47000000     15.47000000
     2.88100000     14.37000000     14.38000000
     2.88300000     13.28000000     13.28000000
     2.88500000     12.19000000     12.19000000
     2.88700000     11.10000000     11.10000000
     2.88900000     10.00000000     10.01000000
     2.89100000      8.91100000      8.91300000
     2.89300000      7.81800000      7.82000000
     2.89500000      6.72600000      6.72700000
     2.89700000      0.70840000      0.70900000
     2.89900000      0.58360000      0.58430000
     2.90100000      0.45890000      0.45970000
     2.90300000      0.33410000      0.33500000
     2.90500000      0.20940000      0.21040000
     2.90700000      0.08461000      0.08570000
     2.90900000      0.00000000      0.00000000
     2.91100000      0.00000000      0.00000000
     2.91300000      0.00000000      0.00000000
     2.91500000     35.70000000     35.53000000
     2.91700000     57.56000000     57.65000000
     2.91900000     49.58000000     49.92000000
     2.92100000     41.61000000     42.19000000
     2.92300000     33.64000000     34.46000000
     2.92500000     25.83000000     26.82000000
     2.92700000     31.39000000     32.34000000
     2.92900000     29.20000000     30.11000000
     2.93100000     45.16000000     46.05000000
     2.93300000     29.75000000     30.58000000
     2.93500000     41.90000000     42.66000000
     2.93700000     26.35000000     27.03000000
     2.93900000     20.99000000     21.60000000
     2.94100000     15.64000000     16.16000000
     2.94300000     11.79000000     12.22000000
     2.94500000     11.49000000     11.84000000
     2.94700000     11.19000000     11.47000000
     2.94900000     10.89000000      9.69400000
     2.95100000     63.74000000     61.44000000
     2.95300000     18.29000000     16.47000000
     2.95500000     43.80000000     37.40000000
     2.95700000     38.69000000     34.00000000
     2.95900000     33.58000000     30.60000000
     2.96100000     30.64000000     28.64000000
     2.96300000     30.61000000     28.58000000
     2.96500000     30.58000000     28.52000000
     2.96700000     30.55000000     28.47000000
     2.96900000     30.52000000     28.41000000
     2.97100000     30.49000000     28.35000000
     2.97300000     30.46000000     28.30000000
     2.97500000     30.43000000     28.24000000
     2.97700000     30.40000000     28.18000000
     2.97900000     23.86000000     24.13000000
     2.98100000      0.00000000     13.89000000
     2.98300000      0.00000000      0.00000000
     2.98500000      0.00000000     33.01000000
     2.98700000     12.38000000      6.23200000
     2.98900000     30.71000000      6.65700000
     2.99100000      8.91900000      7.08200000
     2.99300000      9.61600000      7.50700000
     2.99500000     10.31000000      7.93200000
     2.99700000     11.01000000      8.35700000
     2.99900000     11.71000000      8.78100000
     3.00100000     12.40000000      9.20600000
     3.00300000     13.10000000      9.63100000
     3.00500000     18.38000000     10.06000000
     3.00700000     28.27000000     17.05000000
     3.00900000     28.18000000     21.52000000
     3.01100000     24.67000000     20.47000000
     3.01300000     21.17000000     19.42000000
     3.01500000     95.77000000     18.37000000
     3.01700000     41.31000000     17.32000000
     3.01900000     27.65000000     55.92000000
     3.02100000     14.38000000     83.40000000
     3.02300000     13.55000000     55.01000000
     3.02500000     12.72000000     13.37000000
     3.02700000     11.88000000     12.54000000
     3.02900000     11.05000000     11.71000000
     3.03100000     10.22000000     10.87000000
     3.03300000      9.38400000     10.04000000
     3.03500000      8.55000000      9.21300000
     3.03700000      7.71700000      8.38300000
     3.03900000      6.88400000      7.55200000
     3.04100000      0.00000000      6.72100000
     3.04300000      0.00000000      5.89100000
     3.04500000      0.00000000      0.00000000
     3.04700000      0.00000000      0.00000000
     3.04900000      0.00000000      0.00000000
     3.05100000      0.00000000      0.00000000
     3.05300000      0.00000000      0.00000000
     3.05500000      0.00000000      0.00000000
     3.05700000      0.00000000      0.00000000
     3.05900000      0.00000000      0.00000000
     3.06100000      0.00000000      0.00000000
     3.06300000      0.00000000      0.00000000
     3.06500000      0.00000000      0.00000000
     3.06700000      0.00000000      0.00000000
     3.06900000      0.00000000      0.00000000
     3.07100000      0.00000000      0.00000000
     3.07300000      0.00000000      0.00000000
     3.07500000      0.00000000      0.00000000
     3.07700000      0.00000000      0.00000000
     3.07900000      0.00000000      0.00000000
     3.08100000      0.00000000      0.00000000
     3.08300000      0.00000000      0.00000000
     3.08500000      0.00000000      0.00000000
     3.08700000      0.00000000      0.00000000
     3.08900000      0.00000000      0.00000000
     3.09100000      0.00000000      0.00000000
     3.09300000      0.00000000      0.00000000
     3.09500000      0.00000000      0.00000000
     3.09700000      0.00000000      0.00000000
     3.09900000      0.00000000      0.00000000
     3.10100000      0.00000000      0.00000000
     3.10300000      0.00000000      0.00000000
     3.10500000      0.00000000      0.00000000
     3.10700000      0.00000000      0.00000000
     3.10900000      0.00000000      0.00000000
     3.11100000      0.00000000      0.00000000
     3.11300000      0.00000000      0.00000000
     3.11500000      0.00000000      0.00000000
     3.11700000      0.00000000      0.00000000
     3.11900000      0.00000000      0.00000000
     3.12100000      0.00000000      0.00000000
     3.12300000      0.00000000      0.00000000
     3.12500000      0.00000000      0.00000000
     3.12700000      0.00000000      0.00000000
     3.12900000      0.00000000      0.00000000
     3.13100000      0.00000000      0.00000000
     3.13300000      0.00000000      0.00000000
     3.13500000      0.00000000      0.00000000
     3.13700000      0.00000000      0.00000000
     3.13900000      0.00000000      0.00000000
     3.14100000      0.00000000      0.00000000
     3.14300000      0.00000000      0.00000000
     3.14500000      0.00000000      0.00000000
     3.14700000      0.00000000      0.00000000
     3.14900000      0.00000000      0.00000000
     3.15100000      0.00000000      0.00000000
     3.15300000      0.00000000      0.00000000
     3.15500000      0.00000000      0.00000000
     3.15700000      0.00000000      0.00000000
